station,period,entries_diff,exits_diff
"23 ST (F,M)",2020-03-01,362583.0,337938.0
"23 ST (F,M)",2020-04-01,33626.0,42608.0
"23 ST (F,M)",2020-05-01,45664.0,55021.0
"23 ST (F,M)",2020-06-01,80780.0,92949.0
"23 ST (F,M)",2020-07-01,123211.0,136939.0
"23 ST (F,M)",2020-08-01,136364.0,153249.0
"23 ST (F,M)",2020-09-01,157346.0,174695.0
"23 ST (F,M)",2020-10-01,182049.0,200611.0
"23 ST (F,M)",2020-11-01,162741.0,185415.0
"23 ST (F,M)",2020-12-01,165693.0,195264.0
"23 ST (F,M)",2021-01-01,148155.0,173329.0
"23 ST (F,M)",2021-02-01,138001.0,168808.0
"23 ST (F,M)",2021-03-01,69355.0,84377.0
"23 ST (N,R,W)",2018-12-01,48013.0,20631.0
"23 ST (N,R,W)",2019-01-01,607220.0,334600.0
"23 ST (N,R,W)",2019-02-01,572263.0,315905.0
"23 ST (N,R,W)",2019-03-01,587455.0,325165.0
"23 ST (N,R,W)",2019-04-01,644700.0,348111.0
"23 ST (N,R,W)",2019-05-01,633661.0,350130.0
"23 ST (N,R,W)",2019-06-01,585499.0,315419.0
"23 ST (N,R,W)",2019-07-01,573919.0,301494.0
"23 ST (N,R,W)",2019-08-01,558223.0,297047.0
"23 ST (N,R,W)",2019-09-01,554792.0,300064.0
"23 ST (N,R,W)",2019-10-01,616295.0,343785.0
"23 ST (N,R,W)",2019-11-01,591431.0,323838.0
"23 ST (N,R,W)",2019-12-01,581876.0,342525.0
"23 ST (N,R,W)",2020-01-01,537492.0,342604.0
"23 ST (N,R,W)",2020-02-01,518500.0,296933.0
"23 ST (N,R,W)",2020-03-01,247883.0,151941.0
"23 ST (N,R,W)",2020-04-01,19858.0,18578.0
"23 ST (N,R,W)",2020-05-01,28072.0,24615.0
"23 ST (N,R,W)",2020-06-01,48928.0,38202.0
"23 ST (N,R,W)",2020-07-01,70738.0,57523.0
"23 ST (N,R,W)",2020-08-01,86446.0,70378.0
"23 ST (N,R,W)",2020-09-01,97574.0,78203.0
"23 ST (N,R,W)",2020-10-01,110185.0,86161.0
"23 ST (N,R,W)",2020-11-01,98223.0,77839.0
"23 ST (N,R,W)",2020-12-01,95466.0,77069.0
"23 ST (N,R,W)",2021-01-01,90950.0,75845.0
"23 ST (N,R,W)",2021-02-01,83224.0,71898.0
"23 ST (N,R,W)",2021-03-01,42458.0,34782.0
231 ST (1),2018-12-01,27887.0,4229.0
231 ST (1),2019-01-01,255123.0,34386.0
231 ST (1),2019-02-01,238130.0,33070.0
231 ST (1),2019-03-01,261659.0,37043.0
231 ST (1),2019-04-01,244490.0,34878.0
231 ST (1),2019-05-01,261162.0,39219.0
231 ST (1),2019-06-01,215721.0,31245.0
231 ST (1),2019-07-01,222062.0,34748.0
231 ST (1),2019-08-01,231129.0,36494.0
231 ST (1),2019-09-01,242194.0,37315.0
231 ST (1),2019-10-01,270985.0,45891.0
231 ST (1),2019-11-01,253611.0,37561.0
231 ST (1),2019-12-01,248150.0,40603.0
231 ST (1),2020-01-01,226667.0,41900.0
231 ST (1),2020-02-01,207657.0,23217.0
231 ST (1),2020-03-01,138671.0,20134.0
231 ST (1),2020-04-01,29997.0,6205.0
231 ST (1),2020-05-01,39757.0,8136.0
231 ST (1),2020-06-01,57150.0,11377.0
231 ST (1),2020-07-01,71663.0,12122.0
231 ST (1),2020-08-01,74797.0,14610.0
231 ST (1),2020-09-01,95742.0,17107.0
231 ST (1),2020-10-01,107383.0,19668.0
231 ST (1),2020-11-01,96178.0,16629.0
231 ST (1),2020-12-01,93243.0,16038.0
231 ST (1),2021-01-01,66133.0,11064.0
231 ST (1),2021-02-01,69581.0,11633.0
231 ST (1),2021-03-01,35671.0,6022.0
"233 ST (2,5)",2018-12-01,12758.0,3764.0
"233 ST (2,5)",2019-01-01,120756.0,38432.0
"233 ST (2,5)",2019-02-01,112984.0,34254.0
"233 ST (2,5)",2019-03-01,128391.0,39788.0
"233 ST (2,5)",2019-04-01,125799.0,39170.0
"233 ST (2,5)",2019-05-01,126966.0,46814.0
"233 ST (2,5)",2019-06-01,117100.0,36141.0
"233 ST (2,5)",2019-07-01,123025.0,38693.0
"233 ST (2,5)",2019-08-01,122412.0,38779.0
"233 ST (2,5)",2019-09-01,106432.0,34776.0
"233 ST (2,5)",2019-10-01,131249.0,41342.0
"233 ST (2,5)",2019-11-01,122968.0,37556.0
"233 ST (2,5)",2019-12-01,119649.0,37318.0
"233 ST (2,5)",2020-01-01,122961.0,41698.0
"233 ST (2,5)",2020-02-01,118104.0,38687.0
"233 ST (2,5)",2020-03-01,84072.0,31311.0
"233 ST (2,5)",2020-04-01,24934.0,14721.0
"233 ST (2,5)",2020-05-01,29014.0,17113.0
"233 ST (2,5)",2020-06-01,36382.0,19566.0
"233 ST (2,5)",2020-07-01,33194.0,17191.0
"233 ST (2,5)",2020-08-01,42206.0,22472.0
"233 ST (2,5)",2020-09-01,54644.0,25756.0
"233 ST (2,5)",2020-10-01,60646.0,27537.0
"233 ST (2,5)",2020-11-01,46954.0,23251.0
"233 ST (2,5)",2020-12-01,54970.0,24916.0
"233 ST (2,5)",2021-01-01,51847.0,24950.0
"233 ST (2,5)",2021-02-01,47147.0,21882.0
"233 ST (2,5)",2021-03-01,24564.0,12495.0
238 ST (1),2018-12-01,1346.0,473.0
238 ST (1),2019-01-01,77228.0,10676.0
238 ST (1),2019-02-01,90441.0,10662.0
238 ST (1),2019-03-01,102918.0,12227.0
238 ST (1),2019-04-01,101155.0,11550.0
238 ST (1),2019-05-01,109947.0,12638.0
238 ST (1),2019-06-01,91959.0,10119.0
238 ST (1),2019-07-01,96931.0,10718.0
238 ST (1),2019-08-01,103217.0,11624.0
238 ST (1),2019-09-01,108011.0,12368.0
238 ST (1),2019-10-01,122203.0,14893.0
238 ST (1),2019-11-01,113197.0,12857.0
238 ST (1),2019-12-01,110231.0,10664.0
238 ST (1),2020-01-01,101966.0,8095.0
238 ST (1),2020-02-01,96630.0,9400.0
238 ST (1),2020-03-01,63527.0,7145.0
238 ST (1),2020-04-01,14328.0,2594.0
238 ST (1),2020-05-01,18595.0,3442.0
238 ST (1),2020-06-01,25953.0,3937.0
238 ST (1),2020-07-01,32594.0,4452.0
238 ST (1),2020-08-01,34144.0,5047.0
238 ST (1),2020-09-01,43931.0,5770.0
238 ST (1),2020-10-01,48178.0,6368.0
238 ST (1),2020-11-01,43221.0,5609.0
238 ST (1),2020-12-01,41702.0,5629.0
238 ST (1),2021-01-01,29698.0,3751.0
238 ST (1),2021-02-01,32487.0,4552.0
238 ST (1),2021-03-01,16002.0,1984.0
25 AV (D),2018-12-01,8487.0,2349.0
25 AV (D),2019-01-01,126205.0,30373.0
25 AV (D),2019-02-01,115162.0,29275.0
25 AV (D),2019-03-01,133530.0,32184.0
25 AV (D),2019-04-01,120633.0,28829.0
25 AV (D),2019-05-01,137542.0,32007.0
25 AV (D),2019-06-01,119924.0,28823.0
25 AV (D),2019-07-01,126208.0,31143.0
25 AV (D),2019-08-01,127957.0,31429.0
25 AV (D),2019-09-01,134341.0,29736.0
25 AV (D),2019-10-01,141768.0,33307.0
25 AV (D),2019-11-01,130338.0,30003.0
25 AV (D),2019-12-01,125974.0,29887.0
25 AV (D),2020-01-01,129754.0,29765.0
25 AV (D),2020-02-01,121171.0,27785.0
25 AV (D),2020-03-01,74017.0,17646.0
25 AV (D),2020-04-01,11205.0,4436.0
25 AV (D),2020-05-01,15210.0,5447.0
25 AV (D),2020-06-01,25483.0,8601.0
25 AV (D),2020-07-01,33960.0,11294.0
25 AV (D),2020-08-01,36651.0,11879.0
25 AV (D),2020-09-01,45876.0,13608.0
25 AV (D),2020-10-01,48533.0,14441.0
25 AV (D),2020-11-01,44412.0,13691.0
25 AV (D),2020-12-01,44373.0,13007.0
25 AV (D),2021-01-01,39778.0,13890.0
25 AV (D),2021-02-01,31978.0,12996.0
25 AV (D),2021-03-01,18063.0,5868.0
25 ST (R),2018-12-01,6610.0,5594.0
25 ST (R),2019-01-01,95655.0,78581.0
25 ST (R),2019-02-01,88665.0,72623.0
25 ST (R),2019-03-01,98467.0,82952.0
25 ST (R),2019-04-01,96151.0,79425.0
25 ST (R),2019-05-01,100923.0,84543.0
25 ST (R),2019-06-01,96782.0,82107.0
25 ST (R),2019-07-01,91860.0,81259.0
25 ST (R),2019-08-01,95909.0,83498.0
25 ST (R),2019-09-01,99580.0,85095.0
25 ST (R),2019-10-01,109752.0,92507.0
25 ST (R),2019-11-01,100009.0,86072.0
25 ST (R),2019-12-01,98001.0,83052.0
25 ST (R),2020-01-01,99187.0,85420.0
25 ST (R),2020-02-01,92107.0,79110.0
25 ST (R),2020-03-01,57976.0,54627.0
25 ST (R),2020-04-01,13657.0,18484.0
25 ST (R),2020-05-01,16532.0,22643.0
25 ST (R),2020-06-01,24444.0,30935.0
25 ST (R),2020-07-01,30662.0,37861.0
25 ST (R),2020-08-01,32344.0,41011.0
25 ST (R),2020-09-01,38205.0,44071.0
25 ST (R),2020-10-01,36475.0,41596.0
25 ST (R),2020-11-01,37903.0,46693.0
25 ST (R),2020-12-01,37312.0,47574.0
25 ST (R),2021-01-01,36254.0,46952.0
25 ST (R),2021-02-01,35074.0,45201.0
25 ST (R),2021-03-01,17246.0,21829.0
28 ST (1),2018-12-01,20246.0,13697.0
28 ST (1),2019-01-01,354913.0,238828.0
28 ST (1),2019-02-01,356360.0,228841.0
28 ST (1),2019-03-01,399057.0,252314.0
28 ST (1),2019-04-01,413565.0,264427.0
28 ST (1),2019-05-01,399240.0,256672.0
28 ST (1),2019-06-01,355221.0,252347.0
28 ST (1),2019-07-01,365546.0,256804.0
28 ST (1),2019-08-01,334517.0,230386.0
28 ST (1),2019-09-01,376067.0,254577.0
28 ST (1),2019-10-01,418361.0,283385.0
28 ST (1),2019-11-01,378428.0,258792.0
28 ST (1),2019-12-01,361701.0,249941.0
28 ST (1),2020-01-01,344179.0,251468.0
28 ST (1),2020-02-01,345360.0,251935.0
28 ST (1),2020-03-01,169245.0,131705.0
28 ST (1),2020-04-01,15609.0,18084.0
28 ST (1),2020-05-01,20439.0,23407.0
28 ST (1),2020-06-01,34575.0,37169.0
28 ST (1),2020-07-01,48343.0,50823.0
28 ST (1),2020-08-01,52949.0,57064.0
28 ST (1),2020-09-01,63521.0,65174.0
28 ST (1),2020-10-01,72101.0,77108.0
28 ST (1),2020-11-01,63645.0,67183.0
28 ST (1),2020-12-01,64421.0,70794.0
28 ST (1),2021-01-01,59994.0,66354.0
28 ST (1),2021-02-01,56814.0,63770.0
28 ST (1),2021-03-01,29633.0,33375.0
28 ST (6),2019-01-01,228992.0,246048.0
28 ST (6),2019-02-01,432968.0,431216.0
28 ST (6),2019-03-01,498155.0,471358.0
28 ST (6),2019-04-01,518728.0,489036.0
28 ST (6),2019-05-01,537305.0,495775.0
28 ST (6),2019-06-01,493062.0,467407.0
28 ST (6),2019-07-01,483852.0,457463.0
28 ST (6),2019-08-01,491590.0,455455.0
28 ST (6),2019-09-01,497653.0,462001.0
28 ST (6),2019-10-01,559735.0,527477.0
28 ST (6),2019-11-01,491325.0,474550.0
28 ST (6),2019-12-01,492810.0,472381.0
28 ST (6),2020-01-01,504669.0,498414.0
28 ST (6),2020-02-01,475655.0,468432.0
28 ST (6),2020-03-01,249792.0,260610.0
28 ST (6),2020-04-01,39928.0,57492.0
28 ST (6),2020-05-01,46803.0,65754.0
28 ST (6),2020-06-01,73071.0,96653.0
28 ST (6),2020-07-01,98657.0,129354.0
28 ST (6),2020-08-01,88445.0,117480.0
28 ST (6),2020-09-01,117822.0,150037.0
28 ST (6),2020-10-01,137812.0,176008.0
28 ST (6),2020-11-01,121547.0,157081.0
28 ST (6),2020-12-01,118025.0,154069.0
28 ST (6),2021-01-01,112090.0,128784.0
28 ST (6),2021-02-01,107675.0,146962.0
28 ST (6),2021-03-01,56244.0,76475.0
"28 ST (N,R,W)",2018-12-01,25503.0,29735.0
"28 ST (N,R,W)",2019-01-01,356422.0,397060.0
"28 ST (N,R,W)",2019-02-01,321031.0,357277.0
"28 ST (N,R,W)",2019-03-01,325984.0,376574.0
"28 ST (N,R,W)",2019-04-01,351831.0,390717.0
"28 ST (N,R,W)",2019-05-01,352793.0,396197.0
"28 ST (N,R,W)",2019-06-01,329254.0,378077.0
"28 ST (N,R,W)",2019-07-01,333191.0,376434.0
"28 ST (N,R,W)",2019-08-01,326361.0,369167.0
"28 ST (N,R,W)",2019-09-01,300934.0,339476.0
"28 ST (N,R,W)",2019-10-01,341410.0,394467.0
"28 ST (N,R,W)",2019-11-01,342072.0,381567.0
"28 ST (N,R,W)",2019-12-01,345015.0,387955.0
"28 ST (N,R,W)",2020-01-01,318334.0,369035.0
"28 ST (N,R,W)",2020-02-01,297224.0,342466.0
"28 ST (N,R,W)",2020-03-01,144408.0,170577.0
"28 ST (N,R,W)",2020-04-01,9025.0,15874.0
"28 ST (N,R,W)",2020-05-01,14013.0,23393.0
"28 ST (N,R,W)",2020-06-01,27621.0,40908.0
"28 ST (N,R,W)",2020-07-01,42477.0,65548.0
"28 ST (N,R,W)",2020-08-01,53512.0,82539.0
"28 ST (N,R,W)",2020-09-01,59788.0,92673.0
"28 ST (N,R,W)",2020-10-01,69336.0,106961.0
"28 ST (N,R,W)",2020-11-01,62251.0,96157.0
"28 ST (N,R,W)",2020-12-01,61684.0,96369.0
"28 ST (N,R,W)",2021-01-01,57140.0,92234.0
"28 ST (N,R,W)",2021-02-01,53973.0,90302.0
"28 ST (N,R,W)",2021-03-01,27079.0,45005.0
3 AV (L),2018-12-01,13863.0,14665.0
3 AV (L),2019-01-01,180139.0,182031.0
3 AV (L),2019-02-01,117369.0,122882.0
3 AV (L),2019-03-01,150678.0,156111.0
3 AV (L),2019-04-01,166882.0,177148.0
3 AV (L),2019-05-01,149538.0,159146.0
3 AV (L),2019-06-01,135448.0,141223.0
3 AV (L),2019-07-01,129295.0,136365.0
3 AV (L),2019-08-01,123473.0,132651.0
3 AV (L),2019-09-01,125830.0,135600.0
3 AV (L),2019-10-01,149876.0,159458.0
3 AV (L),2019-11-01,142681.0,147809.0
3 AV (L),2019-12-01,144078.0,147294.0
3 AV (L),2020-01-01,150699.0,151822.0
3 AV (L),2020-02-01,143236.0,142504.0
3 AV (L),2020-03-01,81220.0,79874.0
3 AV (L),2020-04-01,14855.0,15333.0
3 AV (L),2020-05-01,18077.0,19502.0
3 AV (L),2020-06-01,29657.0,28804.0
3 AV (L),2020-07-01,38508.0,39528.0
3 AV (L),2020-08-01,44848.0,47479.0
3 AV (L),2020-09-01,50342.0,54473.0
3 AV (L),2020-10-01,57313.0,64780.0
3 AV (L),2020-11-01,50029.0,57857.0
3 AV (L),2020-12-01,45728.0,53355.0
3 AV (L),2021-01-01,44512.0,53423.0
3 AV (L),2021-02-01,42826.0,54781.0
3 AV (L),2021-03-01,21468.0,27242.0
3 AV 138 ST (6),2018-12-01,13486.0,9655.0
3 AV 138 ST (6),2019-01-01,210071.0,146028.0
3 AV 138 ST (6),2019-02-01,193315.0,128139.0
3 AV 138 ST (6),2019-03-01,218965.0,148203.0
3 AV 138 ST (6),2019-04-01,219106.0,150894.0
3 AV 138 ST (6),2019-05-01,242363.0,169810.0
3 AV 138 ST (6),2019-06-01,208353.0,139638.0
3 AV 138 ST (6),2019-07-01,199651.0,144236.0
3 AV 138 ST (6),2019-08-01,206441.0,150110.0
3 AV 138 ST (6),2019-09-01,203502.0,152828.0
3 AV 138 ST (6),2019-10-01,224020.0,157062.0
3 AV 138 ST (6),2019-11-01,211739.0,147211.0
3 AV 138 ST (6),2019-12-01,205021.0,149426.0
3 AV 138 ST (6),2020-01-01,218154.0,154431.0
3 AV 138 ST (6),2020-02-01,208828.0,138490.0
3 AV 138 ST (6),2020-03-01,148093.0,105337.0
3 AV 138 ST (6),2020-04-01,41514.0,40193.0
3 AV 138 ST (6),2020-05-01,53515.0,58725.0
3 AV 138 ST (6),2020-06-01,63478.0,65079.0
3 AV 138 ST (6),2020-07-01,75162.0,75299.0
3 AV 138 ST (6),2020-08-01,73164.0,75404.0
3 AV 138 ST (6),2020-09-01,85765.0,87010.0
3 AV 138 ST (6),2020-10-01,92492.0,94750.0
3 AV 138 ST (6),2020-11-01,90629.0,84991.0
3 AV 138 ST (6),2020-12-01,86901.0,84817.0
3 AV 138 ST (6),2021-01-01,82325.0,83075.0
3 AV 138 ST (6),2021-02-01,77839.0,75369.0
3 AV 138 ST (6),2021-03-01,38813.0,37586.0
"3 AV-149 ST (2,5)",2018-12-01,37897.0,16869.0
"3 AV-149 ST (2,5)",2019-01-01,554785.0,272681.0
"3 AV-149 ST (2,5)",2019-02-01,527120.0,235928.0
"3 AV-149 ST (2,5)",2019-03-01,596682.0,262693.0
"3 AV-149 ST (2,5)",2019-04-01,605822.0,259092.0
"3 AV-149 ST (2,5)",2019-05-01,619660.0,266608.0
"3 AV-149 ST (2,5)",2019-06-01,565670.0,243825.0
"3 AV-149 ST (2,5)",2019-07-01,559479.0,254585.0
"3 AV-149 ST (2,5)",2019-08-01,509356.0,238576.0
"3 AV-149 ST (2,5)",2019-09-01,558911.0,243369.0
"3 AV-149 ST (2,5)",2019-10-01,616466.0,275914.0
"3 AV-149 ST (2,5)",2019-11-01,562315.0,267329.0
"3 AV-149 ST (2,5)",2019-12-01,557069.0,251651.0
"3 AV-149 ST (2,5)",2020-01-01,568629.0,251559.0
"3 AV-149 ST (2,5)",2020-02-01,540647.0,235689.0
"3 AV-149 ST (2,5)",2020-03-01,375457.0,197841.0
"3 AV-149 ST (2,5)",2020-04-01,91237.0,75660.0
"3 AV-149 ST (2,5)",2020-05-01,114907.0,95031.0
"3 AV-149 ST (2,5)",2020-06-01,149737.0,127375.0
"3 AV-149 ST (2,5)",2020-07-01,173403.0,139060.0
"3 AV-149 ST (2,5)",2020-08-01,170244.0,145300.0
"3 AV-149 ST (2,5)",2020-09-01,222012.0,171689.0
"3 AV-149 ST (2,5)",2020-10-01,242790.0,187630.0
"3 AV-149 ST (2,5)",2020-11-01,219922.0,159745.0
"3 AV-149 ST (2,5)",2020-12-01,227492.0,172182.0
"3 AV-149 ST (2,5)",2021-01-01,207410.0,172110.0
"3 AV-149 ST (2,5)",2021-02-01,190229.0,163475.0
"3 AV-149 ST (2,5)",2021-03-01,98530.0,87712.0
"30 AV (N,Q,W)",2018-12-01,28402.0,29603.0
"30 AV (N,Q,W)",2019-01-01,400707.0,359008.0
"30 AV (N,Q,W)",2019-02-01,287302.0,238295.0
"30 AV (N,Q,W)",2019-03-01,379636.0,290274.0
"30 AV (N,Q,W)",2019-04-01,455342.0,332663.0
"30 AV (N,Q,W)",2019-05-01,516604.0,386872.0
"30 AV (N,Q,W)",2019-06-01,443541.0,323594.0
"30 AV (N,Q,W)",2019-07-01,419428.0,305865.0
"30 AV (N,Q,W)",2019-08-01,468066.0,327794.0
"30 AV (N,Q,W)",2019-09-01,484415.0,350436.0
"30 AV (N,Q,W)",2019-10-01,486470.0,336645.0
"30 AV (N,Q,W)",2019-11-01,479899.0,352817.0
"30 AV (N,Q,W)",2019-12-01,430106.0,325445.0
"30 AV (N,Q,W)",2020-01-01,368556.0,315006.0
"30 AV (N,Q,W)",2020-02-01,353448.0,297747.0
"30 AV (N,Q,W)",2020-03-01,200248.0,177500.0
"30 AV (N,Q,W)",2020-04-01,27330.0,29931.0
"30 AV (N,Q,W)",2020-05-01,37430.0,40327.0
"30 AV (N,Q,W)",2020-06-01,62674.0,67988.0
"30 AV (N,Q,W)",2020-07-01,90571.0,97208.0
"30 AV (N,Q,W)",2020-08-01,96700.0,105794.0
"30 AV (N,Q,W)",2020-09-01,116386.0,124404.0
"30 AV (N,Q,W)",2020-10-01,132875.0,141059.0
"30 AV (N,Q,W)",2020-11-01,117815.0,127535.0
"30 AV (N,Q,W)",2020-12-01,114150.0,129068.0
"30 AV (N,Q,W)",2021-01-01,106715.0,122128.0
"30 AV (N,Q,W)",2021-02-01,99600.0,117734.0
"30 AV (N,Q,W)",2021-03-01,50307.0,59324.0
33 ST (6),2018-12-01,37688.0,32714.0
33 ST (6),2019-01-01,790112.0,584771.0
33 ST (6),2019-02-01,677601.0,513616.0
33 ST (6),2019-03-01,736310.0,574952.0
33 ST (6),2019-04-01,767865.0,593502.0
33 ST (6),2019-05-01,782016.0,607402.0
33 ST (6),2019-06-01,721768.0,556209.0
33 ST (6),2019-07-01,704247.0,556250.0
33 ST (6),2019-08-01,712699.0,569698.0
33 ST (6),2019-09-01,716456.0,564206.0
33 ST (6),2019-10-01,795652.0,636688.0
33 ST (6),2019-11-01,698981.0,563077.0
33 ST (6),2019-12-01,693413.0,567532.0
33 ST (6),2020-01-01,712052.0,579790.0
33 ST (6),2020-02-01,657064.0,534484.0
33 ST (6),2020-03-01,342906.0,292210.0
33 ST (6),2020-04-01,52225.0,60178.0
33 ST (6),2020-05-01,60577.0,68830.0
33 ST (6),2020-06-01,96926.0,103860.0
33 ST (6),2020-07-01,134727.0,142131.0
33 ST (6),2020-08-01,121434.0,131715.0
33 ST (6),2020-09-01,161533.0,166626.0
33 ST (6),2020-10-01,189522.0,198797.0
33 ST (6),2020-11-01,168990.0,179099.0
33 ST (6),2020-12-01,169954.0,182102.0
33 ST (6),2021-01-01,163794.0,177346.0
33 ST (6),2021-02-01,157929.0,176660.0
33 ST (6),2021-03-01,81592.0,89043.0
33 ST-RAWSON ST (7),2018-12-01,6886.0,6340.0
33 ST-RAWSON ST (7),2019-01-01,240599.0,197334.0
33 ST-RAWSON ST (7),2019-02-01,205695.0,173036.0
33 ST-RAWSON ST (7),2019-03-01,276401.0,225276.0
33 ST-RAWSON ST (7),2019-04-01,257413.0,209302.0
33 ST-RAWSON ST (7),2019-05-01,284196.0,227574.0
33 ST-RAWSON ST (7),2019-06-01,217898.0,181844.0
33 ST-RAWSON ST (7),2019-07-01,215249.0,180789.0
33 ST-RAWSON ST (7),2019-08-01,177641.0,152310.0
33 ST-RAWSON ST (7),2019-09-01,265185.0,222077.0
33 ST-RAWSON ST (7),2019-10-01,295861.0,250609.0
33 ST-RAWSON ST (7),2019-11-01,258918.0,218525.0
33 ST-RAWSON ST (7),2019-12-01,219924.0,192109.0
33 ST-RAWSON ST (7),2020-01-01,238677.0,209758.0
33 ST-RAWSON ST (7),2020-02-01,216244.0,194338.0
33 ST-RAWSON ST (7),2020-03-01,135731.0,127468.0
33 ST-RAWSON ST (7),2020-04-01,12051.0,15611.0
33 ST-RAWSON ST (7),2020-05-01,17817.0,21647.0
33 ST-RAWSON ST (7),2020-06-01,29794.0,32633.0
33 ST-RAWSON ST (7),2020-07-01,36753.0,42861.0
33 ST-RAWSON ST (7),2020-08-01,40287.0,47691.0
33 ST-RAWSON ST (7),2020-09-01,49734.0,56542.0
33 ST-RAWSON ST (7),2020-10-01,62218.0,67097.0
33 ST-RAWSON ST (7),2020-11-01,53177.0,58024.0
33 ST-RAWSON ST (7),2020-12-01,50302.0,57948.0
33 ST-RAWSON ST (7),2021-01-01,47458.0,54631.0
33 ST-RAWSON ST (7),2021-02-01,47764.0,61243.0
33 ST-RAWSON ST (7),2021-03-01,25547.0,33366.0
"34 ST-HERALD SQ (B,D,F,M,N,Q,R,W)",2018-12-01,256628.0,241272.0
"34 ST-HERALD SQ (B,D,F,M,N,Q,R,W)",2019-01-01,3145316.0,2794255.0
"34 ST-HERALD SQ (B,D,F,M,N,Q,R,W)",2019-02-01,2868217.0,2571508.0
"34 ST-HERALD SQ (B,D,F,M,N,Q,R,W)",2019-03-01,3328110.0,3045807.0
"34 ST-HERALD SQ (B,D,F,M,N,Q,R,W)",2019-04-01,3331213.0,3062153.0
"34 ST-HERALD SQ (B,D,F,M,N,Q,R,W)",2019-05-01,3430002.0,3144955.0
"34 ST-HERALD SQ (B,D,F,M,N,Q,R,W)",2019-06-01,3314943.0,3034954.0
"34 ST-HERALD SQ (B,D,F,M,N,Q,R,W)",2019-07-01,3312745.0,3146587.0
"34 ST-HERALD SQ (B,D,F,M,N,Q,R,W)",2019-08-01,3334096.0,3223420.0
"34 ST-HERALD SQ (B,D,F,M,N,Q,R,W)",2019-09-01,3201770.0,3046132.0
"34 ST-HERALD SQ (B,D,F,M,N,Q,R,W)",2019-10-01,3516167.0,3263540.0
"34 ST-HERALD SQ (B,D,F,M,N,Q,R,W)",2019-11-01,3347920.0,3097376.0
"34 ST-HERALD SQ (B,D,F,M,N,Q,R,W)",2019-12-01,3527013.0,3261954.0
"34 ST-HERALD SQ (B,D,F,M,N,Q,R,W)",2020-01-01,3125925.0,2944006.0
"34 ST-HERALD SQ (B,D,F,M,N,Q,R,W)",2020-02-01,2849369.0,2744770.0
"34 ST-HERALD SQ (B,D,F,M,N,Q,R,W)",2020-03-01,1403759.0,1387414.0
"34 ST-HERALD SQ (B,D,F,M,N,Q,R,W)",2020-04-01,140664.0,179535.0
"34 ST-HERALD SQ (B,D,F,M,N,Q,R,W)",2020-05-01,185440.0,233973.0
"34 ST-HERALD SQ (B,D,F,M,N,Q,R,W)",2020-06-01,351338.0,417440.0
"34 ST-HERALD SQ (B,D,F,M,N,Q,R,W)",2020-07-01,576107.0,682792.0
"34 ST-HERALD SQ (B,D,F,M,N,Q,R,W)",2020-08-01,640864.0,764799.0
"34 ST-HERALD SQ (B,D,F,M,N,Q,R,W)",2020-09-01,720915.0,851249.0
"34 ST-HERALD SQ (B,D,F,M,N,Q,R,W)",2020-10-01,792933.0,941421.0
"34 ST-HERALD SQ (B,D,F,M,N,Q,R,W)",2020-11-01,727757.0,870750.0
"34 ST-HERALD SQ (B,D,F,M,N,Q,R,W)",2020-12-01,781285.0,959856.0
"34 ST-HERALD SQ (B,D,F,M,N,Q,R,W)",2021-01-01,661395.0,828946.0
"34 ST-HERALD SQ (B,D,F,M,N,Q,R,W)",2021-02-01,595789.0,764357.0
"34 ST-HERALD SQ (B,D,F,M,N,Q,R,W)",2021-03-01,307419.0,383642.0
34 ST-HUDSON YARDS (7),2018-12-01,24717.0,29686.0
34 ST-HUDSON YARDS (7),2019-01-01,236896.0,251506.0
34 ST-HUDSON YARDS (7),2019-02-01,263812.0,275824.0
34 ST-HUDSON YARDS (7),2019-03-01,467955.0,499307.0
34 ST-HUDSON YARDS (7),2019-04-01,616107.0,662629.0
34 ST-HUDSON YARDS (7),2019-05-01,566975.0,548254.0
34 ST-HUDSON YARDS (7),2019-06-01,561418.0,594822.0
34 ST-HUDSON YARDS (7),2019-07-01,582215.0,628406.0
34 ST-HUDSON YARDS (7),2019-08-01,578823.0,622463.0
34 ST-HUDSON YARDS (7),2019-09-01,545657.0,577084.0
34 ST-HUDSON YARDS (7),2019-10-01,670709.0,698129.0
34 ST-HUDSON YARDS (7),2019-11-01,565627.0,581850.0
34 ST-HUDSON YARDS (7),2019-12-01,507727.0,524117.0
34 ST-HUDSON YARDS (7),2020-01-01,483546.0,498361.0
34 ST-HUDSON YARDS (7),2020-02-01,478008.0,505317.0
34 ST-HUDSON YARDS (7),2020-03-01,225627.0,246837.0
34 ST-HUDSON YARDS (7),2020-04-01,24260.0,28908.0
34 ST-HUDSON YARDS (7),2020-05-01,32527.0,40956.0
34 ST-HUDSON YARDS (7),2020-06-01,54639.0,65091.0
34 ST-HUDSON YARDS (7),2020-07-01,76475.0,93643.0
34 ST-HUDSON YARDS (7),2020-08-01,86682.0,107158.0
34 ST-HUDSON YARDS (7),2020-09-01,116141.0,143182.0
34 ST-HUDSON YARDS (7),2020-10-01,138251.0,163943.0
34 ST-HUDSON YARDS (7),2020-11-01,126734.0,154577.0
34 ST-HUDSON YARDS (7),2020-12-01,164630.0,216977.0
34 ST-HUDSON YARDS (7),2021-01-01,100910.0,126964.0
