STATION_NAME_RAW,STATION_NAME,NAME_CHANGED?,Complex ID,Latitude,Longitude,Neighborhood,PUMA,Borough
1 AV-L,1 AV (L),No,119,40.730953,-73.981628,Chinatown & Lower East Side ,3809,Manhattan
103 ST-1,103 ST (1),No,309,40.799446,-73.968379,Upper West Side & West Side ,3806,Manhattan
103 ST-6,103 ST (6),No,395,40.7906,-73.947478,East Harlem ,3804,Manhattan
103 ST-BC,"103 ST (B,C)",No,156,40.796092,-73.961454,Upper West Side & West Side ,3806,Manhattan
103 ST-CORONA-7,103 ST-CORONA PLAZA (7),NAME_ONLY,450,40.749865,-73.8627,Jackson Heights & North Corona ,4102,Queens
104 ST-A,104 ST (A),No,193,40.681711,-73.837683,Howard Beach & Ozone Park ,4113,Queens
104 ST-JZ,"104 ST (J,Z)",No,82,40.695178,-73.84433,Richmond Hill & Woodhaven ,4111,Queens
110 ST-6,110 ST (6),No,394,40.79502,-73.94425,East Harlem ,3804,Manhattan
111 ST-7,111 ST (7),No,449,40.75173,-73.855334,Jackson Heights & North Corona ,4102,Queens
111 ST-A,111 ST (A),No,194,40.684331,-73.832163,Howard Beach & Ozone Park ,4113,Queens
111 ST-J,111 ST (J),No,81,40.697418,-73.836345,Richmond Hill & Woodhaven ,4111,Queens
116 ST-23,"116 ST (2,3)",No,440,40.802098,-73.949625,Central Harlem ,3803,Manhattan
116 ST-6,116 ST (6),No,393,40.798629,-73.941617,East Harlem ,3804,Manhattan
116 ST-BC,"116 ST (B,C)",No,154,40.805085,-73.954882,Central Harlem ,3803,Manhattan
116 ST-COLUMBIA-1,116 ST-COLUMBIA UNIVERSITY (1),NAME_ONLY,307,40.807722,-73.96411,"Hamilton Heights, Manhattanville & West Harlem ",3802,Manhattan
121 ST-JZ,"121 ST (J,Z)",No,80,40.700492,-73.828294,Richmond Hill & Woodhaven ,4111,Queens
125 ST-1,125 ST (1),No,306,40.815581,-73.958372,"Hamilton Heights, Manhattanville & West Harlem ",3802,Manhattan
125 ST-23,"125 ST (2,3)",No,439,40.807754,-73.945495,Central Harlem ,3803,Manhattan
125 ST-456,"125 ST (4,5,6)",No,392,40.804138,-73.937594,East Harlem ,3804,Manhattan
125 ST-ACBD,"125 ST (A,C,B,D)",No,153,40.811109,-73.952343,"Hamilton Heights, Manhattanville & West Harlem ",3802,Manhattan
135 ST-23,"135 ST (2,3)",No,152,40.817894,-73.947649,Central Harlem ,3803,Manhattan
135 ST-BC,"135 ST (B,C)",No,438,40.814229,-73.94077,"Hamilton Heights, Manhattanville & West Harlem ",3802,Manhattan
137 ST CITY COL-1,137 ST-CITY COLLEGE (1),NAME_ONLY,305,40.822008,-73.953676,"Hamilton Heights, Manhattanville & West Harlem ",3802,Manhattan
138/GRAND CONC-45,"138 ST-GRAND CONCOURSE (4,5)",NAME_ONLY,391,40.813224,-73.929849,"Hunts Point, Longwood & Melrose ",3710,Bronx
14 ST-123FLM,"14 ST/6 AV (1,2,3,F,L,M)",DUPLICATED,601,40.737826,-74.000201,"Battery Park City, Greenwich Village & Soho ",3810,Manhattan
14 ST-ACEL,"14 ST/8 AV (A,C,E,L)",DUPLICATED,618,40.740893,-74.00169,"Chelsea, Clinton & Midtown Business District ",3807,Manhattan
14 ST-FLM123,"14 ST/6 AV (1,2,3,F,L,M)",DUPLICATED,601,40.737826,-74.000201,"Chelsea, Clinton & Midtown Business District ",3807,Manhattan
14 ST-UNION SQ-456LNQRW,"14 ST-UNION SQ (4,5,6,L,N,Q,R,W)",DUPLICATED,602,40.734673,-73.989951,"Chelsea, Clinton & Midtown Business District ",3807,Manhattan
14 ST-UNION SQ-LNQR456W,"14 ST-UNION SQ (4,5,6,L,N,Q,R,W)",DUPLICATED,602,40.734673,-73.989951,"Chelsea, Clinton & Midtown Business District ",3807,Manhattan
145 ST-1,145 ST (1),NO,304,40.826551,-73.95036,"Hamilton Heights, Manhattanville & West Harlem ",3802,Manhattan
145 ST-3,145 ST (3),NO,437,40.820421,-73.936245,Central Harlem ,3803,Manhattan
145 ST-ABCD,"145 ST (A,B,C,D)",COMBINED,151,40.824783,-73.944216,"Hamilton Heights, Manhattanville & West Harlem ",3802,Manhattan
149/GRAND CONC-245,"149 ST-GRAND CONCOURSE (2,4,5)",NAME_ONLY,603,40.81841,-73.926718,"Hunts Point, Longwood & Melrose ",3710,Bronx
15 ST-PROSPECT-FG,"15 ST-PROSPECT PARK (F,G)",NAME_ONLY,241,40.660365,-73.979493,Sunset Park & Windsor Terrace ,4012,Brooklyn
155 ST-BD,"155 ST (B,D)",NO,220,40.830135,-73.938209,Central Harlem ,3803,Manhattan
155 ST-C,155 ST (C),NO,150,40.830518,-73.941514,"Hamilton Heights, Manhattanville & West Harlem ",3802,Manhattan
157 ST-1,157 ST (1),NO,303,40.834041,-73.94489,"Washington Heights, Inwood & Marble Hill ",3801,Manhattan
161/YANKEE STAD-4BD,"161 ST-YANKEE STADIUM (4,B,D)",DUPLICATED,604,40.827994,-73.925831,"Concourse, Highbridge & Mount Eden ",3708,Bronx
161/YANKEE STAD-BD4,"161 ST-YANKEE STADIUM (4,B,D)",DUPLICATED,604,40.827994,-73.925831,"Concourse, Highbridge & Mount Eden ",3708,Bronx
163 ST-AMSTERDM-C,163 ST-AMSTERDAM AV (C),NAME_ONLY,149,40.836013,-73.939892,"Washington Heights, Inwood & Marble Hill ",3801,Manhattan
167 ST-4,167 ST (4),NO,388,40.835537,-73.9214,"Concourse, Highbridge & Mount Eden ",3708,Bronx
167 ST-BD,"167 ST (B,D)",NO,218,40.833771,-73.91844,"Concourse, Highbridge & Mount Eden ",3708,Bronx
168 ST-1AC,"168 ST-WASHINGTON HTS (1,A,C)",DUPLICATED,605,40.840556,-73.940133,"Washington Heights, Inwood & Marble Hill ",3801,Manhattan
168 ST-AC1,"168 ST-WASHINGTON HTS (1,A,C)",DUPLICATED,605,40.840556,-73.940133,"Washington Heights, Inwood & Marble Hill ",3801,Manhattan
169 ST-F,169 ST (F),NO,255,40.71047,-73.793604,"Jamaica, Hollis & St. Albans ",4112,Queens
170 ST-4,170 ST (4),NO,387,40.840075,-73.917791,"Concourse, Highbridge & Mount Eden ",3708,Bronx
170 ST-BD,"170 ST (B,D)",NO,217,40.839306,-73.9134,"Concourse, Highbridge & Mount Eden ",3708,Bronx
174 ST-25,"174 ST (2,5)",NO,428,40.837288,-73.887734,"Belmont, Crotona Park East & East Tremont ",3705,Bronx
174-175 STS-BD,"174-175 STS (B,D)",NO,216,40.8459,-73.910136,"Morris Heights, Fordham South & Mount Hope ",3707,Bronx
175 ST-A,175 ST (A),NO,147,40.847391,-73.939704,"Washington Heights, Inwood & Marble Hill ",3801,Manhattan
176 ST-4,176 ST (4),NO,385,40.84848,-73.911794,"Morris Heights, Fordham South & Mount Hope ",3707,Bronx
18 AV-D,18 AV (D),NO,66,40.607954,-74.001736,Bensonhurst & Bath Beach ,4017,Brooklyn
18 AV-F,18 AV (F),NO,245,40.629755,-73.976971,Flatbush & Midwood ,4015,Brooklyn
18 AV-N,18 AV (N),NO,74,40.620671,-73.990414,Bensonhurst & Bath Beach ,4017,Brooklyn
18 ST-1,18 ST (1),NO,321,40.74104,-73.997871,"Chelsea, Clinton & Midtown Business District ",3807,Manhattan
181 ST-1,181 ST (1),NO,301,40.849505,-73.933596,"Washington Heights, Inwood & Marble Hill ",3801,Manhattan
181 ST-A,181 ST (A),NO,146,40.851695,-73.937969,"Washington Heights, Inwood & Marble Hill ",3801,Manhattan
182-183 STS-BD,"182-183 STS (B,D)",NO,214,40.856093,-73.900741,"Morris Heights, Fordham South & Mount Hope ",3707,Bronx
183 ST-4,183 ST (4),NO,383,40.858407,-73.903879,"Morris Heights, Fordham South & Mount Hope ",3707,Bronx
190 ST-A,190 ST (A),NO,145,40.859022,-73.93418,"Washington Heights, Inwood & Marble Hill ",3801,Manhattan
191 ST-1,191 ST (1),NO,300,40.855225,-73.929412,"Washington Heights, Inwood & Marble Hill ",3801,Manhattan
2 AV-F,2 AV (F),NO,232,40.723402,-73.989938,Chinatown & Lower East Side ,3809,Manhattan
20 AV-D,20 AV (D),NO,67,40.604556,-73.998168,Bensonhurst & Bath Beach ,4017,Brooklyn
20 AV-N,20 AV (N),NO,75,40.61741,-73.985026,Bensonhurst & Bath Beach ,4017,Brooklyn
207 ST-1,207 ST (1),NO,298,40.864621,-73.918822,"Washington Heights, Inwood & Marble Hill ",3801,Manhattan
21 ST-G,21 ST (G),NO,282,40.744065,-73.949724,Sunnyside & Woodside ,4109,Queens
21 ST-QNSBRIDGE-F,21 ST-QUEENSBRIDGE (F),NAME_ONLY,221,40.754203,-73.942836,Astoria & Long Island City ,4101,Queens
215 ST-1,215 ST (1),NO,297,40.869444,-73.915279,"Washington Heights, Inwood & Marble Hill ",3801,Manhattan
219 ST-25,"219 ST (2,5)",NO,420,40.883895,-73.862633,"Wakefield, Williamsbridge & Woodlawn ",3702,Bronx
225 ST-25,"225 ST (2,5)",NO,419,40.888022,-73.860341,"Wakefield, Williamsbridge & Woodlawn ",3702,Bronx
23 ST-1,23 ST (1),NO,320,40.744081,-73.995657,"Chelsea, Clinton & Midtown Business District ",3807,Manhattan
23 ST-6,23 ST (6),NO,405,40.739864,-73.986599,"Chelsea, Clinton & Midtown Business District ",3807,Manhattan
23 ST-CE,"23 ST (C,E)",NO,165,40.745906,-73.998041,"Chelsea, Clinton & Midtown Business District ",3807,Manhattan
23 ST-FM,"23 ST (F,M)",NO,228,40.742878,-73.992821,"Chelsea, Clinton & Midtown Business District ",3807,Manhattan
23 ST-NRW,"23 ST (N,R,W)",NO,14,40.741303,-73.989344,"Chelsea, Clinton & Midtown Business District ",3807,Manhattan
231 ST-1,231 ST (1),NO,295,40.878856,-73.904834,"Riverdale, Fieldston & Kingsbridge ",3701,Bronx
233 ST-25,"233 ST (2,5)",NO,418,40.893193,-73.857473,"Wakefield, Williamsbridge & Woodlawn ",3702,Bronx
238 ST-1,238 ST (1),NO,294,40.884667,-73.90087,"Riverdale, Fieldston & Kingsbridge ",3701,Bronx
25 AV-D,25 AV (D),NO,69,40.597704,-73.986829,Bensonhurst & Bath Beach ,4017,Brooklyn
25 ST-R,25 ST (R),NO,31,40.660397,-73.998091,Sunset Park & Windsor Terrace ,4012,Brooklyn
28 ST-1,28 ST (1),NO,319,40.747215,-73.993365,"Chelsea, Clinton & Midtown Business District ",3807,Manhattan
28 ST-6,28 ST (6),NO,404,40.74307,-73.984264,"Chelsea, Clinton & Midtown Business District ",3807,Manhattan
28 ST-NRW,"28 ST (N,R,W)",NO,13,40.745494,-73.988691,"Chelsea, Clinton & Midtown Business District ",3807,Manhattan
3 AV 138 ST-6,3 AV 138 ST (6),NO,377,40.810476,-73.926138,"Hunts Point, Longwood & Melrose ",3710,Bronx
3 AV-149 ST-25,"3 AV-149 ST (2,5)",NO,434,40.816109,-73.917757,"Hunts Point, Longwood & Melrose ",3710,Bronx
3 AV-L,3 AV (L),NO,118,40.732849,-73.986122,"Murray Hill, Gramercy & Stuyvesant Town ",3808,Manhattan
30 AV-NQW,"30 AV (N,Q,W)",NO,3,40.766779,-73.921479,Astoria & Long Island City ,4101,Queens
33 ST-6,33 ST (6),NO,403,40.746081,-73.982076,"Chelsea, Clinton & Midtown Business District ",3807,Manhattan
33 ST-RAWSON ST-7,33 ST-RAWSON ST (7),NO,460,40.744587,-73.930997,Sunnyside & Woodside ,4109,Queens
34 ST-HERALD SQ-BDFMNQRW,"34 ST-HERALD SQ (B,D,F,M,N,Q,R,W)",COMBINED,607,40.749567,-73.98795,"Chelsea, Clinton & Midtown Business District ",3807,Manhattan
34 ST-HUDSON YD-7,34 ST-HUDSON YARDS (7),NAME_ONLY,471,40.755882,-74.00191,"Chelsea, Clinton & Midtown Business District ",3807,Manhattan
34 ST-PENN STA-123,"34 ST-PENN STATION (1,2,3,A,C,E)",COMBINED,318,40.750373,-73.991057,"Chelsea, Clinton & Midtown Business District ",3807,Manhattan
34 ST-PENN STA-123ACE,"34 ST-PENN STATION (1,2,3,A,C,E)",COMBINED,318,40.750373,-73.991057,"Chelsea, Clinton & Midtown Business District ",3807,Manhattan
34 ST-PENN STA-ACE,"34 ST-PENN STATION (1,2,3,A,C,E)",COMBINED,164,40.750373,-73.991057,"Chelsea, Clinton & Midtown Business District ",3807,Manhattan
36 AV-NQW,"36 AV (N,Q,W)",NO,5,40.756804,-73.929575,Astoria & Long Island City ,4101,Queens
36 ST-DNR,"36 ST (D,N,R)",NO,32,40.655144,-74.003549,Sunset Park & Windsor Terrace ,4012,Brooklyn
36 ST-MR,"36 ST (M,R)",NO,272,40.752039,-73.928781,Sunnyside & Woodside ,4109,Queens
39 AV-NQW,"39 AV (N,Q,W)",NO,6,40.752882,-73.932755,Astoria & Long Island City ,4101,Queens
4 AV-9 ST-DFGMNR,"4 AV-9 ST (D,F,G,M,N,R)",NO,608,40.670847,-73.988302,"Park Slope, Carroll Gardens & Red Hook ",4005,Brooklyn
40 ST LOWERY ST-7,40 ST LOWERY ST (7),NO,459,40.743781,-73.924016,Sunnyside & Woodside ,4109,Queens
42 ST-BRYANT PK-BDFM7,"42 ST-BRYANT PK (B,D,F,M,7)",DUPLICATED,609,40.754222,-73.984569,"Chelsea, Clinton & Midtown Business District ",3807,Manhattan
42 ST-PORT AUTH-ACENGRS1237W,"TIMES SQ-42 ST/PORT AUTHORITY (1,2,3,7,A,C,E,N,Q,R,S,W)",DUPLICATED,611,40.755477,-73.987691,"Chelsea, Clinton & Midtown Business District ",3807,Manhattan
42 ST-PORT AUTH-ACENQRS1237W,"42 ST-PORT AUTHORITY (A,C,E,N,Q,R,S,1,2,3,7,W)",NO,,40.757308,-73.989735,"Chelsea, Clinton & Midtown Business District ",3807,Manhattan
45 ST-R,45 ST (R),NO,33,40.648939,-74.010006,Sunset Park & Windsor Terrace ,4012,Brooklyn
